video_id,author,comment_text,label_ultimate,reason_ultimate,published_at,like_count,label_confidence,label_category,promotion_score,education_score
G6xkkSX9q1Q,@GustiAgungYadnyaDana,mantap tunggu dengan pak purbaya,bukan,no_indicators,10/8/25 8:21,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@agungutama2613,nal bpk ini sigma pas rja bank ekonomi,bukan,no_indicators,10/8/25 8:21,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@OKNERPARLANDO-t4f,ini penting pandai bahasa inggris,bukan,no_indicators,10/8/25 8:17,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@fifinjoviza,akhir2 ini tua soft spoken ga marah2 lagi,bukan,no_indicators,10/8/25 8:17,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@muhammadhamdoni2905,bicara level konglo salut sama bro timothy jadi host yang ajar super dalam,bukan,no_indicators,10/8/25 8:14,13,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@nwidintr6812,orang ngery se mua yg bawa,bukan,no_indicators,10/8/25 8:08,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@aanakjdkn9761,yg sya tangkap orang ygbnar2 kaya itu sangat simpel se derhana tp mati gera,bukan,no_indicators,10/8/25 8:01,17,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@Sikyndrew,ini aa,bukan,no_indicators,10/8/25 7:56,3,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@raylearning2504,thank you tim,bukan,no_indicators,10/8/25 7:52,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@broressa,mahal banget juga harga saham,bukan,no_indicators,10/8/25 7:45,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@fansrkx,insert meme orang tua mana ngerti teknologi,bukan,no_indicators,10/8/25 7:45,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@daviryder,nvidia lemah power efficiency produk karena mereka gila2an performance aja bukan gak mungkin kondisi bisa balik masa jaya nvidia ujung tanduk era ai power efficiency itu value yg besar,bukan,no_indicators,10/8/25 7:41,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@rejajajargenjang7535,coach justin mana nihh ngatain timot bocah ingus ga cair binomo kahh justin,bukan,no_indicators,10/8/25 7:36,62,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@Investasiin,podcast keren yang pernah saya dengar,bukan,no_indicators,10/8/25 7:36,1,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@namusic4712,saya tau device saya burik tapi suara beliau cil banget sampe harus nyalain subtitle,bukan,no_indicators,10/8/25 7:34,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@rudiaja6542,org yg gak tahu mungkin lbh nyangka se niman daripada yg bisnis teknology,bukan,no_indicators,10/8/25 7:32,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@wahyuwidayanto5119,topik yg tunggu merefresh isi youtube pas banget narsum hostnya,bukan,no_indicators,10/8/25 7:30,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@WahyuAdiWinata21,jangan lambat,bukan,no_indicators,10/8/25 7:30,0,0.9,no_judi_terms,0,1
G6xkkSX9q1Q,@kesehatanmental_96,terus se hat panjang umur se lalu pak tito sugiri,bukan,no_indicators,10/8/25 7:30,6,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@bintangindo7076,bagi dana 100 tim,bukan,no_indicators,10/8/25 7:21,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@andritiyono8902,quantum komputer bitcoin akan 0 bank yg akan 0 duluan hahahaahaa orang kaya kalo tawa pasti renyah,bukan,no_indicators,10/8/25 7:21,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@qiu226,bang coba bang lu rangkum ulang dengan bahasa kembang lu lebih enak cerna se pertinya,bukan,no_indicators,10/8/25 7:18,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@wetoday5279,bnb,bukan,no_indicators,10/8/25 7:16,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@agunggumelar1813,mantap ncekk,bukan,no_indicators,10/8/25 7:16,1,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@Kenit969,mantap ncek,bukan,no_indicators,10/8/25 7:16,1,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@muhammadandika1693,ngobrol sma pak pp dong ncak pgn denger pandang beliau kena renewable energy,bukan,no_indicators,10/8/25 7:14,1,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@Lepp08,makasih bro tim,bukan,no_indicators,10/8/25 7:14,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@Excart007,tebak celana bro tim a celana pendek b celana panjang,bukan,no_indicators,10/8/25 7:09,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@educateyoung,waw bahas yang harus tonton kali kali agar bisa nyerep se mua otak,bukan,no_indicators,10/8/25 7:05,1,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@blackheart4785,insight yang yg sangat baru jarang ada se buah podcast thank you,bukan,no_indicators,10/8/25 7:05,2,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@rebirth7x,buset se kali podcast dengan naga,bukan,no_indicators,10/8/25 7:05,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@muawiyah350,luarbiasa bro tim bawa terus orang2 luar biasa public untuk kongsi ilmu mahal moga terus edukasi bro tim,bukan,no_indicators,10/8/25 7:02,56,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@AbdulazizNasution-x9n,emang ini asli las bukan kaleng2 brow,bukan,no_indicators,10/8/25 7:02,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@andaopirizkynugraha1671,bro kalau kena cloud se rvice depan cerah gak karena ai aja pakai ini data center agar bisa akses jauh pakai cloud,bukan,no_indicators,10/8/25 7:02,0,0.9,no_judi_terms,0,0
G6xkkSX9q1Q,@andiirawan2021,10 taun kdpan mungkin timoty ini bkaln nempatin 10 bsar orng kaya indo,bukan,no_indicators,10/8/25 7:02,60,0.9,no_judi_terms,0,0
bYr3OJOXk60,@InsosRaky,lagu ini lirik enak dengar waktu pinggir pantai pasir putih mkwari punya nang sendiri lihat gunung kapur maruni hengkyes terex 06 by parking bloc,bukan,no_indicators,10/19/25 1:54,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@mandalovescatspandas1781,epic,bukan,no_indicators,10/3/25 7:16,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@shivamvyas1218,29,bukan,no_indicators,8/27/25 6:29,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@CarlosKeim-e2m,maravilloso cl person gesturing ok ok hand,bukan,no_indicators,7/26/25 18:04,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@filippopetraroli8912,11-30-24,bukan,no_indicators,7/8/25 20:53,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@nikanika7431,2025,bukan,no_indicators,5/26/25 14:15,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@edilsonfernandes4822,som da bateria sai limpo top,bukan,no_indicators,4/28/25 23:46,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@CarlosKeim-e2m,person gesturing ok,bukan,no_indicators,4/27/25 17:06,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@alfredofranco,414,bukan,no_indicators,4/21/25 19:34,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@AnggryfanBaud,2025,bukan,no_indicators,4/15/25 2:32,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@otokomae40,ming qu,bukan,no_indicators,2/28/25 2:17,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@eronchameron,band inspirasi favorit bagi ahmad dhani,bukan,no_indicators,2/3/25 15:00,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@UserSamsung-xe4gu,i like ur song from indonesia,bukan,no_indicators,1/19/25 15:45,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@katiacombi,2025,bukan,no_indicators,1/11/25 14:57,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@yvespaulino3488,2025,bukan,no_indicators,1/10/25 15:45,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@HA-nice,25,bukan,no_indicators,12/31/24 21:00,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@AdhiMinamoto,me,bukan,no_indicators,12/25/24 19:25,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@roxycool8237,forever,bukan,no_indicators,11/8/24 11:46,4,0.9,no_judi_terms,0,0
bYr3OJOXk60,@CesarRudi,2024.0 br,bukan,no_indicators,9/23/24 1:47,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@marcoantoniosilva8625,335,bukan,no_indicators,7/29/24 5:37,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@ピッピッピッー,shen sheng,bukan,no_indicators,7/20/24 10:54,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@sweetlife2375,2024,bukan,no_indicators,6/29/24 9:58,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@eduardoalviggio5436,1988,bukan,no_indicators,6/21/24 18:31,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@jbsmedia4967,me superb,bukan,no_indicators,5/19/24 19:29,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@susanleonard9872,me,bukan,no_indicators,5/19/24 16:09,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@romanm9178,super super muzyka lat 80,bukan,no_indicators,5/10/24 19:02,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Mihra-hq7hm,bosq napa situ belum bisa buka tolong bosq,bukan,no_indicators,3/21/24 1:20,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@paolovenezia907,star struck star struck,bukan,no_indicators,1/24/24 23:55,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@martijn7416,yess,bukan,no_indicators,1/7/24 21:04,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@virginiapatino351,tema muy sahara,bukan,no_indicators,11/30/23 6:29,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@andrzejx8874,mega super hit,bukan,no_indicators,11/25/23 23:42,3,0.9,no_judi_terms,0,0
bYr3OJOXk60,@kzbxvz,1988,bukan,no_indicators,5/5/23 20:23,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@denmasAnom7,mantap idid,bukan,no_indicators,3/27/23 3:51,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@alinfranciscparv4151,smiling face with heart eyes love you gesture,bukan,no_indicators,3/7/23 17:57,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@jesusdioso3202,wow,bukan,no_indicators,1/22/23 3:20,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@josuefernandes6888,top,bukan,no_indicators,1/15/23 21:27,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@susantotoro6223,orang tak love me g masalah yang masalah misal aku stop loving you,bukan,no_indicators,5/22/22 4:12,0,0.9,no_judi_terms,0,3
bYr3OJOXk60,@irinaslowik7939,smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,bukan,no_indicators,5/10/22 17:46,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@gelatoalcoccoavonebeauty3624,2022,bukan,no_indicators,4/9/22 6:53,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@GivonWayne,2022,bukan,no_indicators,3/22/22 19:45,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@blathnaidkinane1992,beko,bukan,no_indicators,2/11/22 23:01,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@irenehurtig266,jan 2022,bukan,no_indicators,1/21/22 14:55,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@JJ3na,2022,bukan,no_indicators,1/12/22 23:21,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@KristianCrone,love it,bukan,no_indicators,12/28/21 23:30,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@marie-josecourthiau1651,star struck star struck star struck,bukan,no_indicators,11/28/21 12:04,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@lennonvilelamoraes1355,smiling face with heart eyes,bukan,no_indicators,10/9/21 9:58,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@jortvanuijen7169,2021,bukan,no_indicators,9/19/21 9:18,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@rondita6854,2021,bukan,no_indicators,2/8/21 17:42,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@kamilbak6993,ok hand,bukan,no_indicators,1/24/21 22:12,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Wigners_Friend,322,bukan,no_indicators,1/9/21 21:27,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@АндрейВохмянин-з6н,super,bukan,no_indicators,1/2/21 5:01,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@cudemocalony6412,super,bukan,no_indicators,12/31/20 21:33,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@sylvianesalo4703,ok hand,bukan,no_indicators,11/7/20 12:35,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@lucianagarcia4687,x,bukan,no_indicators,9/25/20 16:52,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@tommycioppa,stupenda,bukan,no_indicators,9/2/20 11:10,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@thiagoaugusto6704,dx7,bukan,no_indicators,6/8/20 23:24,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Nix-VG,super,bukan,no_indicators,4/11/20 18:51,2,0.9,no_judi_terms,0,0
bYr3OJOXk60,@mariehelenecampretti87,smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,bukan,no_indicators,2/20/20 17:12,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@milanosuper2729,top arrow,bukan,no_indicators,1/8/20 17:55,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Muffinman-t4p,in 2020,bukan,no_indicators,1/5/20 10:02,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@dilchenggabil8942,2020,bukan,no_indicators,1/2/20 10:27,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@slr6085,2019,bukan,no_indicators,12/31/19 0:00,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@dougpinnick9279,2020,bukan,no_indicators,12/12/19 6:29,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@윤석교-c6s,johayo,bukan,no_indicators,12/4/19 12:51,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@axelhahne4718,3,bukan,no_indicators,11/18/19 21:56,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@cedriclagin6917,2019,bukan,no_indicators,11/15/19 3:13,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@paolaandrea81,love uu,bukan,no_indicators,8/7/19 23:21,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@gabriel.l5537,love,bukan,no_indicators,4/3/19 19:45,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@liamorganabarjaespiritu2485,pepe,bukan,no_indicators,3/5/19 15:04,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@staskselowski1079,smiling face with heart eyes,bukan,no_indicators,2/16/19 0:40,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@cesarfigueroa5645,2019,bukan,no_indicators,2/8/19 21:42,5,0.9,no_judi_terms,0,0
bYr3OJOXk60,@ianmarkfrancisco9461,2019,bukan,no_indicators,10/28/18 14:55,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@sand0815,ok hand,bukan,no_indicators,10/6/18 21:11,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@crossblades400,116,bukan,no_indicators,8/31/18 4:23,4,0.9,no_judi_terms,0,0
bYr3OJOXk60,@hitmancontract01,2018,bukan,no_indicators,7/27/18 14:37,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@애플YOUTUBE-g8e,good,bukan,no_indicators,7/19/18 9:22,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@jaimeojedasepulveda3595,2018,bukan,no_indicators,7/9/18 1:18,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@J-McCoy,2018,bukan,no_indicators,5/14/18 18:20,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@azurixa,smiling face with heart eyes,bukan,no_indicators,4/22/18 13:32,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@askebarlebo8466,125,bukan,no_indicators,3/24/18 21:47,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@luisacuna3467,d,bukan,no_indicators,3/9/18 0:53,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@hester9802,2018,bukan,no_indicators,2/18/18 21:24,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@soledadmunoz9922,smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,bukan,no_indicators,2/8/18 22:41,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@merjasilen6293,abba,bukan,no_indicators,1/24/18 3:40,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@rich2a108,i it,bukan,no_indicators,1/14/18 18:29,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@JulianaMachado-um1co,amoo,bukan,no_indicators,1/10/18 23:15,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@つじとも-u1o,hatsu,bukan,no_indicators,11/10/17 13:25,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@rokko65,top,bukan,no_indicators,10/19/17 22:57,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@henkklumpje9322,mooi,bukan,no_indicators,10/7/17 14:24,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@stacy-annjohn3719,11,bukan,no_indicators,8/16/17 17:44,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@victorvaldez3359,2017,bukan,no_indicators,6/4/17 4:41,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@gillesjulien7326,rush,bukan,no_indicators,5/7/17 7:47,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@lolaman5926,ren banget lagu,bukan,no_indicators,5/5/17 13:11,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@luisacuna3467,k,bukan,no_indicators,5/3/17 4:12,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@RMk-ge4pz,alt,bukan,no_indicators,12/10/16 18:13,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,,see,bukan,no_indicators,10/22/16 20:01,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@pantjawibisana5217,wuapik cukk,bukan,no_indicators,9/28/16 15:17,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@fredricfritzbonner682,0.0p,bukan,no_indicators,9/7/16 12:09,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@perlacoste5998,p0iu,bukan,no_indicators,8/14/16 23:05,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@chikara5302,zui gao,bukan,no_indicators,6/6/16 6:45,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@marksusgamer3135,lol,bukan,no_indicators,2/4/16 2:08,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@asoleg1957,super,bukan,no_indicators,11/15/15 3:06,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@ak74....,iine,bukan,no_indicators,8/19/15 1:03,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@thepiua,3,bukan,no_indicators,4/11/15 0:35,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Chris-xc4qe,y,bukan,no_indicators,2/27/15 14:24,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Chris-xc4qe,l,bukan,no_indicators,2/27/15 14:24,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@rexrockandroll,hardest thing to do is to stop loving and wanting kitty damn,bukan,no_indicators,1/20/15 16:02,0,0.9,no_judi_terms,0,3
bYr3OJOXk60,@LENNONfan1991,3,bukan,no_indicators,1/16/15 1:41,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@alexandresantiago5103,1988,bukan,no_indicators,10/14/14 2:08,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@sakisabc,ok,bukan,no_indicators,9/21/14 21:45,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@smeijerink71,cool,bukan,no_indicators,7/11/14 18:22,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@yacineskottich,3,bukan,no_indicators,5/10/14 2:03,1,0.9,no_judi_terms,0,0
bYr3OJOXk60,@G4B91,y,bukan,no_indicators,10/29/13 1:05,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@ultimatedutchgamer,damm love it,bukan,no_indicators,9/18/13 18:31,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@knefnbowe,gold,bukan,no_indicators,4/13/13 16:57,0,0.9,no_judi_terms,0,0
bYr3OJOXk60,@Poldereaux,superbe,bukan,no_indicators,3/7/13 17:59,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@ZaskiaWidiantiaulia,gelo sugan eta nyarios,bukan,no_indicators,11/4/25 23:46,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@aplha-9c,647 anjj bener bapak gw nama doang soleh,bukan,no_indicators,10/30/25 11:17,1,0.9,no_judi_terms,0,0
6FicGi10Y3s,@sahrilpcp,lawak banget busung,bukan,no_indicators,9/1/25 2:30,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@FajarM-o7o,o,bukan,no_indicators,8/13/25 4:21,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@SultanSolehudin-q8x,ngaran aing se but dina,bukan,no_indicators,8/2/25 4:52,1,0.9,no_judi_terms,0,0
6FicGi10Y3s,@Zaka_RJ,karek nyaho kata na,bukan,no_indicators,7/31/25 7:48,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@PianSopian-t8y,wk,bukan,no_indicators,7/16/25 17:28,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@MuhamadYusuf-bn2ix,subang hadir,bukan,no_indicators,7/2/25 23:53,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@Kelvann15,awal akhir,bukan,no_indicators,6/29/25 12:31,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@RianRujhan,cik hnct na tong tarik teuing urang lalajo na full volume pas bagen hnct era kadenge baturr,bukan,no_indicators,6/19/25 3:18,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@widi4648,se rius nanya ini tu sunda cianjur ya kirain sunda sukabumi soal se tau aku org cianjur sunda lemes tp mungkin ga se mua jg,bukan,no_indicators,6/14/25 13:34,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@WakMeledak-fw2cx,jabar sini,bukan,no_indicators,6/8/25 6:15,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@muhsoleh16,soleh mah pang bageur na din,bukan,no_indicators,6/8/25 3:35,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@muhsoleh16,soleh mah pang bageur na din,bukan,no_indicators,6/8/25 3:35,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@uusdausfirdaus9257,mang durasi video ma atuh panjang keun,bukan,no_indicators,6/7/25 23:05,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@dadansahira9338,karawang hadir,bukan,no_indicators,6/7/25 17:03,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@vikosyarif1741,500 absen cepat masuk surga,bukan,no_indicators,6/7/25 11:30,2,0.9,no_judi_terms,0,0
6FicGi10Y3s,@erikrdsh,ciamis mantau,bukan,no_indicators,6/6/25 6:47,1,0.9,no_judi_terms,0,0
6FicGi10Y3s,@mukitcinangsi8788,lanjut sudir jng bule mang,bukan,no_indicators,6/3/25 14:14,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@sscjchanel2328,429,bukan,no_indicators,6/2/25 6:49,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@sscjchanel2328,429,bukan,no_indicators,6/2/25 6:47,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@rianapriansyah7580,601 karyaman samodarna,bukan,no_indicators,6/1/25 10:25,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@tirta_751,yoi,bukan,no_indicators,5/31/25 16:52,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@roniirawan7307,salam budak sunda dari kalimantan se lat,bukan,no_indicators,5/31/25 16:07,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@tedyrifalldy9922,lauk heuncay,bukan,no_indicators,5/30/25 16:12,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@muhammadazrielaladha5410,mang tambah durasi na,bukan,no_indicators,5/30/25 14:53,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@PembelaPalestina-nu2vy,versi kisah nyata idosiar kang,bukan,no_indicators,5/30/25 9:54,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@mrizkyy68-zr7te,lauk naon cenah dak,bukan,no_indicators,5/30/25 9:44,1,0.9,no_judi_terms,0,0
6FicGi10Y3s,@tbc1392,lauk henceut hulu ruksak,bukan,no_indicators,5/30/25 8:21,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@fadilofficial2505,lauk naonn asa salah dengee,bukan,no_indicators,5/30/25 1:14,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@parksutoo,sukabumi hadir mang,bukan,no_indicators,5/29/25 18:27,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@MhmmdSyahrul-p6d,loba tanya jadi bos teh,bukan,no_indicators,5/29/25 18:04,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@ayiiskandar1383,parung panjang hadir,bukan,no_indicators,5/29/25 16:39,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@ipohipoh4342,lauk henc t,bukan,no_indicators,5/29/25 15:11,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@rvnmvv,u,bukan,no_indicators,5/29/25 15:00,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@riokunsensei-e3q,kang versi tobat,bukan,no_indicators,5/29/25 14:12,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@jangky321,cikajang hadir,bukan,no_indicators,5/29/25 12:49,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@Danisutrisno-t5m,hulu ruksak bansel hadir,bukan,no_indicators,5/29/25 12:45,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@taopikhidayat7191,847,bukan,no_indicators,5/29/25 12:29,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@Epul-e3u,majalengka hadir,bukan,no_indicators,5/29/25 12:02,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@agumgumi3454,banten hadir,bukan,no_indicators,5/29/25 11:23,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@hanafialexsandria2777,ih kasar banget hencet,bukan,no_indicators,5/29/25 11:17,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@khaledbinwalid6817,purabaya sukabumi mana hadirr,bukan,no_indicators,5/29/25 10:50,6,0.9,no_judi_terms,0,0
6FicGi10Y3s,@aisyahaisyah7130,asa iye geus pernah lauk heunceut,bukan,no_indicators,5/29/25 9:58,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@Dewa07-q1o,ah sia mah ulang mulu sibuk dagang lajuttan bapak na sudir,bukan,no_indicators,5/29/25 9:24,0,0.9,no_judi_terms,0,0
6FicGi10Y3s,@NanihNene,perjurigan deui mang,bukan,no_indicators,5/29/25 9:06,1,0.9,no_judi_terms,0,0
6FicGi10Y3s,@REZA-md8yq,inimah ulng2x,bukan,no_indicators,5/29/25 8:57,0,0.9,no_judi_terms,0,0
